K,T,call_price_heston,put_price_heston,call_iv_heston,put_iv_heston
632.19,0.8,74.39716846886311,34.36565401983955,0.2271498570613116,0.22716381943538788
637.19,0.8,71.1577732761663,36.22639467386997,0.22526350605097412,0.22609101140804586
642.19,0.8,68.72910897645697,38.30454547217623,0.22671905747141685,0.22568481361068043
647.19,0.8,65.79497914563136,40.56670415484639,0.2255742098523229,0.22577024188237638
652.19,0.8,61.87316853217251,42.333723802569075,0.21980756309450417,0.223361546089895
657.19,0.8,59.700516664151806,44.83237232387842,0.22140331194984164,0.22384426872404667
662.19,0.8,56.41669625493705,46.81994914344685,0.2178689612146914,0.22180003261816503
667.19,0.8,54.098961720655886,48.07684602522687,0.21818773398675767,0.21634113178415595
672.19,0.8,51.567494886902345,50.73641475222023,0.21727353376055508,0.21658593526602538
677.19,0.8,49.155632848277634,53.36242836668672,0.21655646079865842,0.21636823696926238
682.19,0.8,46.25063722462703,55.429012702001906,0.21344116009955114,0.21346892838566756
687.19,0.8,44.030456480483814,57.13903595041835,0.21291571587897837,0.2087511658648178
692.19,0.8,41.13709754624275,60.591709085452514,0.20922497016291322,0.2110965615878478
697.19,0.8,39.19421948755184,62.34492894107832,0.20924627880211175,0.20591634199180453
702.19,0.8,37.02561800801152,65.18724551922443,0.20799504444906114,0.20503499879317733
707.19,0.8,35.396839456882965,68.85599837676266,0.20874364823651315,0.2073865114367604
712.19,0.8,32.616002227758464,71.24714871494253,0.20421106971121578,0.20393145715160668
612.19,0.9,92.6932910338799,31.412637588846337,0.23969295655776565,0.23803261123324934
617.19,0.9,88.77171755060705,33.26033789551451,0.2356111451583952,0.23787233450372522
622.19,0.9,85.91479520508298,34.05216893618757,0.23611328398616618,0.23270779091358185
627.19,0.9,81.92999921687802,35.916591521458194,0.2313486946130916,0.2321176012123674
632.19,0.9,79.06485857970239,37.632978947176156,0.23127298933935164,0.23060531367741527
637.19,0.9,75.23441754201592,39.08759115692151,0.22678045764471585,0.22772033999655394
642.19,0.9,73.09755064715195,40.763733686804706,0.22925068027023973,0.22554784972453118
647.19,0.9,69.70201450246806,42.797761886891934,0.22612254223360118,0.22462472371169923
652.19,0.9,66.2090904926226,43.87853045754903,0.22236712554262575,0.21949138312189279
657.19,0.9,62.948986930323755,46.97083428379286,0.21934406293907016,0.2223959741618484
662.19,0.9,60.57386650802478,48.390171425521395,0.21967541227860746,0.21816834014485778
667.19,0.9,57.164637144829975,52.19328252054654,0.21554023987436294,0.2233360725803077
672.19,0.9,55.03841827878433,53.382072474504454,0.21631794560052456,0.21766322108782826
677.19,0.9,52.51459576796246,55.62413773528591,0.21521421769462523,0.215974466727905
682.19,0.9,50.68014476954184,58.30589395866512,0.21658957859629396,0.2157720197543726
687.19,0.9,47.6762428882566,60.19134365212567,0.21301879455845807,0.21211645564470438
692.19,0.9,45.268661468902366,63.15115649375231,0.21155412363648418,0.2124740682545826
697.19,0.9,43.01779504492326,64.7146864526411,0.21043837050552666,0.2069745543463528
702.19,0.9,40.70043511407062,67.64638676407976,0.208777801663816,0.20665993899410218
707.19,0.9,38.36285390190838,70.91152570713862,0.20675138732890036,0.2074135197644159
712.19,0.9,36.74188846670785,73.68366624930961,0.20733981124427914,0.2059059186399728
612.19,1.0,95.86221272483319,33.405307967481534,0.23798856344480815,0.23652744644622506
617.19,1.0,92.21700865775253,34.99080696374347,0.2351638127466887,0.23514225823857637
622.19,1.0,89.74044336851797,36.62608091988012,0.23709190931836516,0.23373878632442655
627.19,1.0,86.71698000949807,38.48253822761866,0.23641810183472936,0.23302745030385258
632.19,1.0,82.68511842714074,40.20520544395321,0.2313616288080737,0.2315187911980227
637.19,1.0,78.05219510635253,41.81196385676447,0.2237292467758134,0.22931389838338645
642.19,1.0,75.73662467776843,43.47074388667117,0.22530172749121488,0.22710606259235738
647.19,1.0,72.9280815491237,45.32327844711651,0.22461772017294168,0.22545170007807758
652.19,1.0,69.5961841876392,46.88886981824777,0.22163033091361073,0.22244257004630566
657.19,1.0,67.51134384689728,48.58703932232096,0.22328783011918518,0.21974232587603476
662.19,1.0,64.3909674989082,50.61234786705257,0.2206616222942695,0.2180877323939875
667.19,1.0,61.42249559600856,53.754090418588035,0.21839769858859484,0.22048125881954284
672.19,1.0,59.180233164018794,55.7061199691712,0.21867678215751052,0.21805107557410747
677.19,1.0,55.96169543527583,58.03180714518466,0.21498824181109671,0.2168113672577143
682.19,1.0,52.77754562464576,59.76615607094759,0.21120227777022127,0.21308654262007776
687.19,1.0,51.75149632761971,62.92853769572086,0.21535025025913118,0.21453348117796328
692.19,1.0,49.03886097546476,64.66308747910658,0.21286043262623253,0.21032605311534552
697.19,1.0,46.91817218470322,68.38380392291758,0.2123667427484095,0.21339314860619607
702.19,1.0,44.440758727377506,70.79354172197446,0.21027453985261174,0.211250631989941
707.19,1.0,41.94956009058507,73.573475412977,0.20787615565336498,0.210265949341774
712.19,1.0,39.58469065937126,75.6977155341037,0.2056998953913301,0.20652461423404514
