S0,K,T,C_mkt,P_mkt,iv_market
671.16,643.0,0.61,,27.59,0.2046
671.16,644.0,0.61,,27.87,0.204
671.16,645.0,0.61,,28.14,0.2032
671.16,650.0,0.61,,29.61,0.1996
671.16,655.0,0.61,,31.15,0.1961
671.16,660.0,0.61,,32.8,0.1926
671.16,665.0,0.61,,34.55,0.1892
671.16,670.0,0.61,,36.41,0.1858
671.16,675.0,0.61,,38.39,0.1825
671.16,680.0,0.61,,40.49,0.1791
671.16,685.0,0.61,,42.73,0.1759
671.16,690.0,0.61,,45.29,0.1733
671.16,695.0,0.61,,47.85,0.1703
671.16,700.0,0.61,,50.58,0.1673
671.16,705.0,0.61,,53.49,0.1645
671.16,710.0,0.61,,56.59,0.1616
671.16,715.0,0.61,,59.89,0.1594
671.16,720.0,0.61,,63.37,0.1568
671.16,725.0,0.61,,67.03,0.1546
671.16,730.0,0.61,,70.88,0.1526
671.16,735.0,0.61,,74.92,0.1514
671.16,740.0,0.61,,79.13,0.1493
671.16,745.0,0.61,,83.5,0.149
671.16,750.0,0.61,,88.03,0.1488
671.16,755.0,0.61,,92.72,0.1485
671.16,760.0,0.61,,97.52,0.1524
671.16,765.0,0.61,,102.3,0.1568
671.16,770.0,0.61,,107.46,0.1625
671.16,775.0,0.61,,112.37,0.1677
671.16,780.0,0.61,,117.29,0.1726
671.16,785.0,0.61,,122.29,0.1785
671.16,790.0,0.61,,127.28,0.1835
671.16,795.0,0.61,,132.28,0.1885
671.16,800.0,0.61,,137.28,0.193
671.16,805.0,0.61,,142.27,0.1982
671.16,810.0,0.61,,147.27,0.2027
671.16,815.0,0.61,,152.27,0.2078
671.16,820.0,0.61,,157.27,0.2111
671.16,825.0,0.61,,162.27,0.2158
671.16,830.0,0.61,,167.26,0.2205
671.16,835.0,0.61,,172.44,0.2264
671.16,840.0,0.61,,177.26,0.231
671.16,845.0,0.61,,182.44,0.2347
671.16,850.0,0.61,,187.26,0.2403
671.16,855.0,0.61,,192.26,0.2447
671.16,860.0,0.61,,197.26,0.2484
671.16,865.0,0.61,,202.26,0.2517
671.16,870.0,0.61,,207.26,0.2579
671.16,300.0,0.83,,1.91,0.4688
671.16,305.0,0.83,,1.98,0.4634
671.16,310.0,0.83,,2.08,0.4579
671.16,315.0,0.83,,2.16,0.4525
671.16,320.0,0.83,,2.24,0.4472
671.16,325.0,0.83,,2.33,0.442
671.16,330.0,0.83,,2.42,0.4367
671.16,335.0,0.83,,2.51,0.4315
671.16,340.0,0.83,,2.61,0.4266
671.16,345.0,0.83,,2.71,0.4215
671.16,350.0,0.83,,2.81,0.4164
671.16,355.0,0.83,,2.92,0.4114
671.16,360.0,0.83,,3.04,0.4066
671.16,365.0,0.83,,3.15,0.4019
671.16,370.0,0.83,,3.27,0.3972
671.16,375.0,0.83,,3.4,0.3923
671.16,380.0,0.83,,3.53,0.3876
671.16,385.0,0.83,,3.66,0.3832
671.16,390.0,0.83,,3.81,0.3786
671.16,395.0,0.83,,3.96,0.3742
671.16,400.0,0.83,,4.11,0.3698
671.16,405.0,0.83,,4.27,0.3656
671.16,410.0,0.83,,4.44,0.3613
671.16,415.0,0.83,,4.62,0.357
671.16,420.0,0.83,,4.8,0.353
671.16,425.0,0.83,,4.99,0.3488
671.16,430.0,0.83,,5.21,0.3448
671.16,435.0,0.83,,5.42,0.3409
671.16,440.0,0.83,,5.64,0.337
671.16,445.0,0.83,,5.88,0.3332
671.16,450.0,0.83,,6.12,0.3293
671.16,455.0,0.83,,6.38,0.3256
671.16,460.0,0.83,,6.65,0.3218
671.16,465.0,0.83,,6.94,0.3183
671.16,470.0,0.83,,7.24,0.3146
671.16,475.0,0.83,,7.55,0.3111
671.16,480.0,0.83,,7.88,0.3076
671.16,485.0,0.83,,8.22,0.3041
671.16,490.0,0.83,,8.59,0.3007
671.16,495.0,0.83,,8.97,0.2974
671.16,500.0,0.83,,9.37,0.294
671.16,505.0,0.83,,9.79,0.2908
671.16,510.0,0.83,,10.23,0.2875
671.16,515.0,0.83,,10.69,0.2844
671.16,520.0,0.83,,11.18,0.2812
671.16,525.0,0.83,,11.68,0.278
671.16,530.0,0.83,,12.21,0.2749
671.16,535.0,0.83,,12.77,0.2718
671.16,540.0,0.83,,13.36,0.2688
671.16,545.0,0.83,,13.96,0.2658
671.16,550.0,0.83,,14.62,0.2628
671.16,555.0,0.83,,15.29,0.2599
671.16,560.0,0.83,,15.99,0.2569
671.16,565.0,0.83,,16.73,0.254
671.16,570.0,0.83,,17.49,0.251
671.16,575.0,0.83,,18.29,0.2481
671.16,580.0,0.83,,19.12,0.2452
671.16,585.0,0.83,,19.99,0.2422
671.16,590.0,0.83,,20.89,0.2392
671.16,595.0,0.83,,21.83,0.2363
671.16,600.0,0.83,,22.81,0.2333
671.16,605.0,0.83,,23.84,0.2303
671.16,610.0,0.83,,24.89,0.2273
671.16,615.0,0.83,,25.99,0.2243
671.16,620.0,0.83,,27.14,0.2212
671.16,625.0,0.83,,28.34,0.2182
671.16,630.0,0.83,,29.58,0.2151
671.16,635.0,0.83,,30.88,0.212
671.16,640.0,0.83,,32.24,0.2089
671.16,645.0,0.83,,33.66,0.2058
671.16,650.0,0.83,,35.15,0.2026
671.16,655.0,0.83,,36.72,0.1995
671.16,660.0,0.83,,38.35,0.1965
671.16,665.0,0.83,,40.08,0.1934
671.16,670.0,0.83,,41.89,0.1904
671.16,675.0,0.83,,43.81,0.1874
671.16,680.0,0.83,,45.83,0.1844
671.16,685.0,0.83,,47.95,0.1814
671.16,690.0,0.83,,50.19,0.1785
671.16,695.0,0.83,,52.54,0.1756
671.16,700.0,0.83,,55.22,0.1734
671.16,705.0,0.83,,57.88,0.1707
671.16,710.0,0.83,,60.67,0.1681
671.16,715.0,0.83,,63.64,0.1656
671.16,720.0,0.83,,66.78,0.1632
671.16,725.0,0.83,,70.11,0.1611
671.16,730.0,0.83,,73.61,0.159
671.16,735.0,0.83,,77.28,0.157
671.16,740.0,0.83,,81.12,0.1553
671.16,745.0,0.83,,85.14,0.1538
671.16,750.0,0.83,,89.32,0.1525
671.16,755.0,0.83,,93.66,0.1518
671.16,760.0,0.83,,98.16,0.1515
671.16,765.0,0.83,,102.77,0.1519
671.16,770.0,0.83,,107.55,0.1528
671.16,775.0,0.83,,112.29,0.1531
671.16,780.0,0.83,,117.3,0.158
671.16,785.0,0.83,,122.47,0.1657
671.16,790.0,0.83,,127.3,0.1672
671.16,795.0,0.83,,132.3,0.1717
671.16,800.0,0.83,,137.48,0.1794
671.16,805.0,0.83,,142.3,0.1806
671.16,810.0,0.83,,147.29,0.1848
671.16,815.0,0.83,,152.29,0.1892
671.16,820.0,0.83,,157.29,0.1935
671.16,825.0,0.83,,162.28,0.1975
671.16,830.0,0.83,,167.28,0.2018
671.16,835.0,0.83,,172.28,0.2059
671.16,840.0,0.83,,177.28,0.21
671.16,845.0,0.83,,182.27,0.214
671.16,850.0,0.83,,187.27,0.218
671.16,855.0,0.83,,192.27,0.222
671.16,860.0,0.83,,197.44,0.2296
671.16,865.0,0.83,,202.27,0.2298
671.16,870.0,0.83,,207.27,0.2337
671.16,875.0,0.83,,212.44,0.2413
671.16,880.0,0.83,,217.26,0.2411
671.16,885.0,0.83,,222.26,0.2449
671.16,890.0,0.83,,227.26,0.2487
671.16,895.0,0.83,,232.44,0.2566
671.16,900.0,0.83,,237.44,0.2604
671.16,470.0,0.86,,7.54,0.3124
671.16,475.0,0.86,,7.86,0.309
671.16,480.0,0.86,,8.2,0.3055
671.16,485.0,0.86,,8.56,0.3021
671.16,490.0,0.86,,8.94,0.2988
671.16,495.0,0.86,,9.32,0.2955
671.16,500.0,0.86,,9.74,0.2923
671.16,505.0,0.86,,10.17,0.2891
671.16,510.0,0.86,,10.62,0.2859
671.16,515.0,0.86,,11.09,0.2827
671.16,520.0,0.86,,11.59,0.2797
671.16,525.0,0.86,,12.12,0.2766
671.16,530.0,0.86,,12.66,0.2735
671.16,535.0,0.86,,13.22,0.2705
671.16,540.0,0.86,,13.82,0.2675
671.16,545.0,0.86,,14.46,0.2646
671.16,550.0,0.86,,15.11,0.2617
671.16,555.0,0.86,,15.79,0.2588
671.16,560.0,0.86,,16.52,0.2559
671.16,565.0,0.86,,17.27,0.253
671.16,570.0,0.86,,18.04,0.2501
671.16,575.0,0.86,,18.86,0.2473
671.16,580.0,0.86,,19.7,0.2444
671.16,585.0,0.86,,20.58,0.2415
671.16,590.0,0.86,,21.5,0.2386
671.16,594.0,0.86,,22.25,0.2363
671.16,595.0,0.86,,22.45,0.2356
671.16,596.0,0.86,,22.64,0.2351
671.16,597.0,0.86,,22.84,0.2345
671.16,598.0,0.86,,23.04,0.2339
671.16,599.0,0.86,,23.24,0.2333
671.16,600.0,0.86,,23.44,0.2328
671.16,601.0,0.86,,23.64,0.2322
671.16,602.0,0.86,,23.84,0.2316
671.16,603.0,0.86,,24.05,0.231
671.16,604.0,0.86,,24.27,0.2304
671.16,605.0,0.86,,24.48,0.2298
671.16,606.0,0.86,,24.68,0.2293
671.16,607.0,0.86,,24.89,0.2287
671.16,608.0,0.86,,25.11,0.2281
671.16,609.0,0.86,,25.32,0.2275
671.16,610.0,0.86,,25.54,0.2269
671.16,611.0,0.86,,25.76,0.2263
671.16,612.0,0.86,,25.98,0.2257
671.16,613.0,0.86,,26.2,0.2251
671.16,614.0,0.86,,26.42,0.2245
671.16,615.0,0.86,,26.66,0.2239
671.16,616.0,0.86,,26.88,0.2233
671.16,617.0,0.86,,27.12,0.2227
671.16,618.0,0.86,,27.34,0.2221
671.16,619.0,0.86,,27.58,0.2215
671.16,620.0,0.86,,27.81,0.2209
671.16,621.0,0.86,,28.05,0.2203
671.16,622.0,0.86,,28.29,0.2197
671.16,623.0,0.86,,28.52,0.2191
671.16,624.0,0.86,,28.77,0.2185
671.16,625.0,0.86,,29.02,0.2179
671.16,626.0,0.86,,29.26,0.2173
671.16,627.0,0.86,,29.51,0.2167
671.16,628.0,0.86,,29.76,0.2161
671.16,629.0,0.86,,30.02,0.2155
671.16,630.0,0.86,,30.27,0.2149
671.16,631.0,0.86,,30.53,0.2143
671.16,632.0,0.86,,30.79,0.2137
671.16,633.0,0.86,,31.05,0.2131
671.16,634.0,0.86,,31.32,0.2125
671.16,635.0,0.86,,31.59,0.2119
671.16,636.0,0.86,,31.86,0.2113
671.16,637.0,0.86,,32.13,0.2107
671.16,638.0,0.86,,32.39,0.2101
671.16,639.0,0.86,,32.67,0.2094
671.16,640.0,0.86,,32.95,0.2089
671.16,641.0,0.86,,33.23,0.2082
671.16,642.0,0.86,,33.52,0.2076
671.16,643.0,0.86,,33.8,0.207
671.16,644.0,0.86,,34.09,0.2064
671.16,645.0,0.86,,34.39,0.2058
671.16,646.0,0.86,,34.68,0.2052
671.16,647.0,0.86,,34.98,0.2047
671.16,648.0,0.86,,35.27,0.2041
671.16,649.0,0.86,,35.58,0.2034
671.16,650.0,0.86,,35.88,0.2028
671.16,651.0,0.86,,36.19,0.2022
671.16,652.0,0.86,,36.5,0.2016
671.16,653.0,0.86,,36.8,0.201
671.16,654.0,0.86,,37.12,0.2004
671.16,655.0,0.86,,37.45,0.1998
671.16,656.0,0.86,,37.77,0.1992
671.16,657.0,0.86,,38.09,0.1986
671.16,658.0,0.86,,38.42,0.1979
671.16,659.0,0.86,,38.75,0.1974
671.16,660.0,0.86,,39.09,0.1967
671.16,661.0,0.86,,39.42,0.1961
671.16,662.0,0.86,,39.77,0.1955
671.16,663.0,0.86,,40.12,0.1949
671.16,664.0,0.86,,40.47,0.1943
671.16,665.0,0.86,,40.81,0.1937
671.16,666.0,0.86,,41.17,0.1931
671.16,667.0,0.86,,41.52,0.1925
671.16,668.0,0.86,,41.89,0.192
671.16,669.0,0.86,,42.26,0.1914
671.16,670.0,0.86,,42.63,0.1908
671.16,671.0,0.86,,43.0,0.1902
671.16,672.0,0.86,,43.38,0.1896
671.16,673.0,0.86,,43.77,0.189
671.16,674.0,0.86,,44.15,0.1884
671.16,675.0,0.86,,44.54,0.1878
671.16,676.0,0.86,,44.94,0.1872
671.16,677.0,0.86,,45.33,0.1867
671.16,678.0,0.86,,45.73,0.1861
671.16,679.0,0.86,,46.14,0.1855
671.16,680.0,0.86,,46.55,0.1849
671.16,681.0,0.86,,46.97,0.1843
671.16,682.0,0.86,,47.38,0.1838
671.16,683.0,0.86,,47.81,0.1832
671.16,684.0,0.86,,48.23,0.1826
671.16,685.0,0.86,,48.67,0.182
671.16,686.0,0.86,,49.1,0.1815
671.16,687.0,0.86,,49.54,0.1809
671.16,688.0,0.86,,49.98,0.1803
671.16,689.0,0.86,,50.44,0.1797
671.16,690.0,0.86,,50.89,0.1792
671.16,691.0,0.86,,51.35,0.1786
671.16,695.0,0.86,,53.22,0.1763
671.16,700.0,0.86,,55.83,0.1738
671.16,705.0,0.86,,58.45,0.1712
671.16,710.0,0.86,,61.23,0.1686
671.16,715.0,0.86,,64.16,0.1661
671.16,720.0,0.86,,67.26,0.1638
671.16,725.0,0.86,,70.54,0.1616
671.16,730.0,0.86,,74.0,0.1594
671.16,735.0,0.86,,77.63,0.1577
671.16,740.0,0.86,,81.42,0.1559
671.16,745.0,0.86,,85.4,0.1541
671.16,750.0,0.86,,89.53,0.1529
671.16,755.0,0.86,,93.83,0.152
671.16,760.0,0.86,,98.28,0.1514
671.16,765.0,0.86,,102.89,0.1518
671.16,770.0,0.86,,107.65,0.1531
671.16,775.0,0.86,,112.3,0.1519
671.16,780.0,0.86,,117.29,0.1563
671.16,785.0,0.86,,122.47,0.1643
671.16,790.0,0.86,,127.3,0.1656
671.16,795.0,0.86,,132.3,0.1701
671.16,800.0,0.86,,137.48,0.1778
671.16,805.0,0.86,,142.3,0.1789
671.16,810.0,0.86,,147.29,0.183
671.16,815.0,0.86,,152.29,0.1873
671.16,820.0,0.86,,157.29,0.1916
671.16,825.0,0.86,,162.36,0.1972
671.16,830.0,0.86,,167.28,0.1998
671.16,835.0,0.86,,172.28,0.2039
671.16,840.0,0.86,,177.28,0.208
671.16,845.0,0.86,,182.28,0.212
671.16,850.0,0.86,,187.45,0.2195
671.16,855.0,0.86,,192.27,0.2196
671.16,860.0,0.86,,197.27,0.2235
671.16,865.0,0.86,,202.27,0.2274
671.16,870.0,0.86,,207.27,0.2312
671.16,875.0,0.86,,212.27,0.235
671.16,880.0,0.86,,217.44,0.2428
671.16,885.0,0.86,,222.26,0.2422
671.16,150.0,1.08,,0.52,0.6132
671.16,200.0,1.08,,0.99,0.5442
671.16,210.0,1.08,,1.1,0.5318
671.16,220.0,1.08,,1.23,0.5196
671.16,230.0,1.08,,1.35,0.508
671.16,240.0,1.08,,1.48,0.4967
671.16,245.0,1.08,,1.56,0.491
671.16,250.0,1.08,,1.64,0.4854
671.16,255.0,1.08,,1.71,0.4801
671.16,260.0,1.08,,1.79,0.4748
671.16,265.0,1.08,,1.88,0.4695
671.16,270.0,1.08,,1.96,0.4645
671.16,275.0,1.08,,2.04,0.4593
671.16,280.0,1.08,,2.13,0.4543
671.16,285.0,1.08,,2.23,0.4494
671.16,290.0,1.08,,2.33,0.4444
671.16,295.0,1.08,,2.42,0.4394
671.16,300.0,1.08,,2.52,0.4347
671.16,305.0,1.08,,2.63,0.4298
671.16,310.0,1.08,,2.74,0.4252
671.16,315.0,1.08,,2.84,0.4205
671.16,320.0,1.08,,2.96,0.4159
671.16,325.0,1.08,,3.08,0.4112
671.16,330.0,1.08,,3.2,0.4067
671.16,335.0,1.08,,3.33,0.4023
671.16,340.0,1.08,,3.45,0.3979
671.16,345.0,1.08,,3.59,0.3934
671.16,350.0,1.08,,3.73,0.3892
671.16,355.0,1.08,,3.87,0.3848
671.16,360.0,1.08,,4.02,0.3807
671.16,365.0,1.08,,4.18,0.3766
671.16,370.0,1.08,,4.33,0.3725
671.16,375.0,1.08,,4.51,0.3684
671.16,380.0,1.08,,4.68,0.3645
671.16,385.0,1.08,,4.86,0.3605
671.16,390.0,1.08,,5.04,0.3566
671.16,395.0,1.08,,5.24,0.3529
671.16,400.0,1.08,,5.46,0.3492
671.16,405.0,1.08,,5.68,0.3455
671.16,410.0,1.08,,5.9,0.3419
671.16,415.0,1.08,,6.13,0.3383
671.16,420.0,1.08,,6.38,0.3348
671.16,425.0,1.08,,6.63,0.3313
671.16,430.0,1.08,,6.9,0.3278
671.16,435.0,1.08,,7.18,0.3244
671.16,440.0,1.08,,7.46,0.3211
671.16,445.0,1.08,,7.77,0.3177
671.16,450.0,1.08,,8.09,0.3146
671.16,455.0,1.08,,8.41,0.3113
671.16,460.0,1.08,,8.77,0.3081
671.16,465.0,1.08,,9.12,0.305
671.16,470.0,1.08,,9.5,0.3019
671.16,475.0,1.08,,9.89,0.2989
671.16,480.0,1.08,,10.3,0.2959
671.16,485.0,1.08,,10.73,0.293
671.16,490.0,1.08,,11.18,0.29
671.16,495.0,1.08,,11.64,0.2871
671.16,500.0,1.08,,12.13,0.2842
671.16,505.0,1.08,,12.64,0.2814
671.16,510.0,1.08,,13.16,0.2785
671.16,515.0,1.08,,13.71,0.2757
671.16,520.0,1.08,,14.29,0.273
671.16,525.0,1.08,,14.89,0.2703
671.16,530.0,1.08,,15.51,0.2676
671.16,535.0,1.08,,16.16,0.2649
671.16,540.0,1.08,,16.84,0.2623
671.16,545.0,1.08,,17.55,0.2596
671.16,550.0,1.08,,18.3,0.2571
671.16,555.0,1.08,,19.06,0.2544
671.16,560.0,1.08,,19.86,0.2518
671.16,565.0,1.08,,20.68,0.2493
671.16,570.0,1.08,,21.54,0.2467
671.16,575.0,1.08,,22.43,0.2441
671.16,580.0,1.08,,23.34,0.2415
671.16,585.0,1.08,,24.3,0.2389
671.16,590.0,1.08,,25.29,0.2363
671.16,595.0,1.08,,26.31,0.2337
671.16,600.0,1.08,,27.38,0.2311
671.16,605.0,1.08,,28.46,0.2285
671.16,610.0,1.08,,29.6,0.2258
671.16,615.0,1.08,,30.77,0.2232
671.16,620.0,1.08,,31.99,0.2205
671.16,625.0,1.08,,33.25,0.2178
671.16,630.0,1.08,,34.55,0.2151
671.16,635.0,1.08,,35.92,0.2124
671.16,640.0,1.08,,37.33,0.2097
671.16,645.0,1.08,,38.8,0.2071
671.16,650.0,1.08,,40.34,0.2044
671.16,655.0,1.08,,41.94,0.2017
671.16,660.0,1.08,,43.59,0.199
671.16,665.0,1.08,,45.33,0.1963
671.16,670.0,1.08,,47.14,0.1937
671.16,675.0,1.08,,49.02,0.191
671.16,680.0,1.08,,51.0,0.1884
671.16,685.0,1.08,,53.08,0.1857
671.16,690.0,1.08,,55.24,0.1832
671.16,695.0,1.08,,57.5,0.1806
671.16,700.0,1.08,,59.87,0.1781
671.16,705.0,1.08,,62.34,0.1756
671.16,710.0,1.08,,65.02,0.1732
671.16,715.0,1.08,,67.76,0.1707
671.16,720.0,1.08,,70.64,0.1684
671.16,725.0,1.08,,73.68,0.1662
671.16,730.0,1.08,,76.86,0.164
671.16,735.0,1.08,,80.21,0.1619
671.16,740.0,1.08,,83.71,0.1599
671.16,745.0,1.08,,87.38,0.1581
671.16,750.0,1.08,,91.21,0.1562
671.16,755.0,1.08,,95.2,0.1546
671.16,760.0,1.08,,99.35,0.153
671.16,765.0,1.08,,103.65,0.1517
671.16,770.0,1.08,,108.08,0.151
671.16,775.0,1.08,,112.71,0.1505
671.16,780.0,1.08,,117.44,0.1509
671.16,785.0,1.08,,122.31,0.1528
671.16,790.0,1.08,,127.29,0.1566
671.16,795.0,1.08,,132.29,0.1607
671.16,800.0,1.08,,137.29,0.1648
671.16,805.0,1.08,,142.29,0.1689
671.16,810.0,1.08,,147.3,0.1731
671.16,815.0,1.08,,152.3,0.1771
671.16,820.0,1.08,,157.3,0.181
671.16,825.0,1.08,,162.3,0.1849
671.16,830.0,1.08,,167.3,0.1888
671.16,835.0,1.08,,172.29,0.1924
671.16,840.0,1.08,,177.29,0.1962
671.16,845.0,1.08,,182.29,0.1999
671.16,850.0,1.08,,187.29,0.2037
671.16,855.0,1.08,,192.29,0.2074
671.16,860.0,1.08,,197.28,0.2108
671.16,865.0,1.08,,202.28,0.2144
671.16,870.0,1.08,,207.28,0.218
671.16,875.0,1.08,,212.28,0.2216
671.16,880.0,1.08,,217.28,0.2252
671.16,885.0,1.08,,222.28,0.2287
671.16,890.0,1.08,,227.27,0.232
671.16,895.0,1.08,,232.27,0.2354
671.16,900.0,1.08,,237.27,0.2389
671.16,905.0,1.08,,242.27,0.2423
671.16,910.0,1.08,,247.27,0.2457
671.16,915.0,1.08,,252.26,0.2488
671.16,920.0,1.08,,257.26,0.2521
671.16,925.0,1.08,,262.26,0.2554
671.16,930.0,1.08,,267.26,0.2587
671.16,935.0,1.08,,272.26,0.262
671.16,50.0,1.15,,0.07,0.8296
671.16,55.0,1.15,,0.08,0.8132
671.16,60.0,1.15,,0.1,0.7966
671.16,65.0,1.15,,0.1,0.7769
671.16,70.0,1.15,,0.12,0.7644
671.16,75.0,1.15,,0.15,0.7515
671.16,80.0,1.15,,0.16,0.734
671.16,85.0,1.15,,0.17,0.7216
671.16,90.0,1.15,,0.2,0.7093
671.16,95.0,1.15,,0.22,0.699
671.16,100.0,1.15,,0.24,0.6884
671.16,105.0,1.15,,0.27,0.6766
671.16,110.0,1.15,,0.3,0.6675
671.16,115.0,1.15,,0.33,0.6585
671.16,120.0,1.15,,0.35,0.6482
671.16,125.0,1.15,,0.39,0.64
671.16,130.0,1.15,,0.42,0.6308
671.16,135.0,1.15,,0.45,0.6218
671.16,140.0,1.15,,0.48,0.6143
671.16,145.0,1.15,,0.53,0.6067
671.16,150.0,1.15,,0.56,0.5991
671.16,155.0,1.15,,0.61,0.5928
671.16,160.0,1.15,,0.66,0.585
671.16,165.0,1.15,,0.7,0.5784
671.16,170.0,1.15,,0.76,0.5718
671.16,175.0,1.15,,0.8,0.5641
671.16,180.0,1.15,,0.84,0.5573
671.16,185.0,1.15,,0.9,0.5506
671.16,190.0,1.15,,0.95,0.5439
671.16,195.0,1.15,,1.0,0.5379
671.16,200.0,1.15,,1.06,0.5312
671.16,205.0,1.15,,1.11,0.5251
671.16,210.0,1.15,,1.17,0.519
671.16,215.0,1.15,,1.25,0.5135
671.16,220.0,1.15,,1.31,0.5074
671.16,225.0,1.15,,1.38,0.5018
671.16,230.0,1.15,,1.44,0.4964
671.16,235.0,1.15,,1.52,0.4908
671.16,240.0,1.15,,1.59,0.4852
671.16,245.0,1.15,,1.67,0.48
671.16,250.0,1.15,,1.75,0.4747
671.16,255.0,1.15,,1.83,0.4694
671.16,260.0,1.15,,1.92,0.4645
671.16,265.0,1.15,,2.0,0.4591
671.16,270.0,1.15,,2.09,0.4541
671.16,275.0,1.15,,2.19,0.4494
671.16,280.0,1.15,,2.28,0.4444
671.16,285.0,1.15,,2.38,0.4396
671.16,290.0,1.15,,2.48,0.4348
671.16,295.0,1.15,,2.59,0.4302
671.16,300.0,1.15,,2.69,0.4255
671.16,305.0,1.15,,2.8,0.4208
671.16,310.0,1.15,,2.92,0.4163
671.16,315.0,1.15,,3.04,0.4118
671.16,320.0,1.15,,3.16,0.4074
671.16,325.0,1.15,,3.29,0.4029
671.16,330.0,1.15,,3.42,0.3986
671.16,335.0,1.15,,3.54,0.3942
671.16,340.0,1.15,,3.69,0.3899
671.16,345.0,1.15,,3.83,0.3858
671.16,350.0,1.15,,3.98,0.3816
671.16,355.0,1.15,,4.12,0.3776
671.16,360.0,1.15,,4.29,0.3735
671.16,365.0,1.15,,4.46,0.3695
671.16,370.0,1.15,,4.63,0.3655
671.16,375.0,1.15,,4.81,0.3617
671.16,380.0,1.15,,4.99,0.358
671.16,385.0,1.15,,5.19,0.3541
671.16,390.0,1.15,,5.39,0.3505
671.16,395.0,1.15,,5.61,0.3469
671.16,400.0,1.15,,5.83,0.3433
671.16,405.0,1.15,,6.05,0.3398
671.16,410.0,1.15,,6.29,0.3363
671.16,415.0,1.15,,6.54,0.3328
671.16,420.0,1.15,,6.8,0.3294
671.16,425.0,1.15,,7.08,0.3261
671.16,430.0,1.15,,7.36,0.3227
671.16,435.0,1.15,,7.66,0.3195
671.16,440.0,1.15,,7.96,0.3163
671.16,445.0,1.15,,8.29,0.3131
671.16,450.0,1.15,,8.62,0.31
671.16,455.0,1.15,,8.97,0.3069
671.16,460.0,1.15,,9.34,0.3039
671.16,465.0,1.15,,9.72,0.3009
671.16,470.0,1.15,,10.12,0.2979
671.16,475.0,1.15,,10.53,0.295
671.16,480.0,1.15,,10.96,0.2922
671.16,485.0,1.15,,11.41,0.2893
671.16,490.0,1.15,,11.88,0.2865
671.16,495.0,1.15,,12.37,0.2837
671.16,500.0,1.15,,12.88,0.2809
671.16,505.0,1.15,,13.41,0.2782
671.16,510.0,1.15,,13.96,0.2755
671.16,515.0,1.15,,14.53,0.2728
671.16,520.0,1.15,,15.13,0.2702
671.16,525.0,1.15,,15.75,0.2676
671.16,530.0,1.15,,16.41,0.265
671.16,535.0,1.15,,17.09,0.2624
671.16,540.0,1.15,,17.8,0.2599
671.16,545.0,1.15,,18.52,0.2573
671.16,550.0,1.15,,19.29,0.2548
671.16,555.0,1.15,,20.07,0.2523
671.16,560.0,1.15,,20.89,0.2498
671.16,565.0,1.15,,21.74,0.2473
671.16,570.0,1.15,,22.63,0.2449
671.16,575.0,1.15,,23.54,0.2424
671.16,580.0,1.15,,24.48,0.2399
671.16,585.0,1.15,,25.46,0.2374
671.16,590.0,1.15,,26.48,0.2349
671.16,595.0,1.15,,27.52,0.2324
671.16,600.0,1.15,,28.61,0.2299
671.16,605.0,1.15,,29.72,0.2274
671.16,610.0,1.15,,30.88,0.2248
671.16,615.0,1.15,,32.08,0.2222
671.16,620.0,1.15,,33.31,0.2197
671.16,625.0,1.15,,34.61,0.2172
671.16,630.0,1.15,,35.93,0.2145
671.16,635.0,1.15,,37.3,0.212
671.16,640.0,1.15,,38.74,0.2094
671.16,645.0,1.15,,40.23,0.2068
671.16,650.0,1.15,,41.79,0.2043
671.16,655.0,1.15,,43.41,0.2017
671.16,660.0,1.15,,45.09,0.1992
671.16,665.0,1.15,,46.83,0.1967
671.16,670.0,1.15,,48.65,0.1941
671.16,675.0,1.15,,50.55,0.1916
671.16,680.0,1.15,,52.52,0.1891
671.16,685.0,1.15,,54.59,0.1866
671.16,690.0,1.15,,56.74,0.1842
671.16,695.0,1.15,,59.0,0.1817
671.16,700.0,1.15,,61.34,0.1793
671.16,705.0,1.15,,63.8,0.177
671.16,710.0,1.15,,66.26,0.1739
671.16,715.0,1.15,,68.96,0.1715
671.16,720.0,1.15,,71.79,0.1693
671.16,725.0,1.15,,74.76,0.1671
671.16,730.0,1.15,,77.88,0.1649
671.16,735.0,1.15,,81.15,0.1628
671.16,740.0,1.15,,84.57,0.1609
671.16,745.0,1.15,,88.16,0.1589
671.16,750.0,1.15,,91.9,0.1571
671.16,755.0,1.15,,95.79,0.1554
671.16,760.0,1.15,,99.84,0.1536
671.16,765.0,1.15,,104.06,0.1522
671.16,770.0,1.15,,108.41,0.1512
671.16,775.0,1.15,,112.93,0.1505
671.16,780.0,1.15,,117.58,0.1505
671.16,785.0,1.15,,122.4,0.1515
671.16,790.0,1.15,,127.3,0.1536
671.16,795.0,1.15,,132.29,0.1574
671.16,800.0,1.15,,137.3,0.1616
671.16,805.0,1.15,,142.29,0.1654
671.16,810.0,1.15,,147.29,0.1693
671.16,815.0,1.15,,152.29,0.1732
671.16,820.0,1.15,,157.29,0.177
671.16,825.0,1.15,,162.29,0.1808
671.16,830.0,1.15,,167.29,0.1846
671.16,835.0,1.15,,172.29,0.1883
671.16,840.0,1.15,,177.29,0.192
671.16,845.0,1.15,,182.29,0.1957
671.16,850.0,1.15,,187.29,0.1993
671.16,855.0,1.15,,192.28,0.2027
