S0,K,T,C_mkt,iv_market
660.08,631.0,0.44,57.38,0.2526625027465821
660.08,634.0,0.44,71.1,0.24932086135864256
660.08,635.0,0.44,58.66,0.24730672134399412
660.08,637.0,0.44,56.72,0.24542227973937988
660.08,638.0,0.44,64.28,0.2450789604187012
660.08,639.0,0.44,63.45,0.24294275131225584
660.08,640.0,0.44,60.27,0.2425612854003906
660.08,641.0,0.44,53.61,0.24080654220581055
660.08,642.0,0.44,61.01,0.24156184471130374
660.08,643.0,0.44,66.27,0.2389602471923828
660.08,644.0,0.44,64.02,0.23856352264404296
660.08,645.0,0.44,50.25,0.23726653854370117
660.08,646.0,0.44,47.81,0.23642731353759766
660.08,647.0,0.44,54.65,0.23561860580444333
660.08,648.0,0.44,48.2,0.2342148112487793
660.08,649.0,0.44,58.04,0.23383334533691402
660.08,650.0,0.44,47.35,0.23239903350830077
660.08,651.0,0.44,57.55,0.2310562734985352
660.08,652.0,0.44,58.89,0.22888954711914064
660.08,653.0,0.44,44.35,0.2293473062133789
660.08,654.0,0.44,41.8,0.22731790756225584
660.08,655.0,0.44,40.73,0.22664652755737302
660.08,656.0,0.44,39.25,0.2257767852783203
660.08,657.0,0.44,41.86,0.22545635391235352
660.08,658.0,0.44,49.5,0.22347273117065425
660.08,659.0,0.44,40.35,0.22282423912048335
660.08,660.0,0.44,39.69,0.22164932411193847
660.08,661.0,0.44,37.25,0.2206193661499023
660.08,662.0,0.44,38.72,0.21968096000671386
660.08,663.0,0.44,37.61,0.21843738113403316
660.08,664.0,0.44,36.71,0.21734638862609865
660.08,665.0,0.44,36.46,0.2165147929382324
660.08,666.0,0.44,36.57,0.2151415156555176
660.08,667.0,0.44,38.61,0.21466086860656738
660.08,668.0,0.44,32.27,0.21376060905456543
660.08,669.0,0.44,33.63,0.21305871177673338
